,energies,fluxes,errors,date,inst,spec_type
0,4.33,4521121.5,11624.474,23,09,2021,0,0
1,4.58,5003090.0,14966.221,23,09,2021,0,0
2,4.765,4085199.5,13546.641,23,09,2021,0,0
3,5.07,2237558.0,7423.926,23,09,2021,0,0
4,5.359999999999999,2541081.5,8549.954,23,09,2021,0,0
5,5.59,2129208.2,6873.2583,23,09,2021,0,0
6,5.84,1346252.2,4787.4736,23,09,2021,0,0
7,6.220000000000001,698422.5,2509.818,23,09,2021,0,0
8,6.6,694285.75,2922.3743,23,09,2021,0,0
9,6.885,609813.94,2709.183,23,09,2021,0,0
10,8.055,259226.06,811.0694,23,09,2021,0,0
11,9.435,202415.53,1028.5474,23,09,2021,0,0
12,10.030000000000001,274238.12,1261.8175,23,09,2021,0,0
13,10.469999999999999,230065.69,1157.223,23,09,2021,0,0
14,11.2,113965.734,645.6822,23,09,2021,0,0
15,11.96,140664.14,817.4198,23,09,2021,0,0
16,12.47,149108.64,804.48236,23,09,2021,0,0
17,13.3,85287.14,475.01654,23,09,2021,0,0
18,14.16,183490.86,632.44696,23,09,2021,0,0
19,14.77,129383.82,572.79456,23,09,2021,0,0
20,15.76,71691.22,386.25156,23,09,2021,0,0
21,16.810000000000002,88800.734,471.05115,23,09,2021,0,0
22,17.955,57339.363,289.81345,23,09,2021,0,0
23,19.11,74610.15,377.19614,23,09,2021,0,0
24,19.95,63842.625,332.57965,23,09,2021,0,0
25,21.36,40261.848,209.71494,23,09,2021,0,0
26,22.83,44455.086,256.14136,23,09,2021,0,0
27,23.83,57614.836,240.26732,23,09,2021,0,0
28,25.43,25690.02,158.4739,23,09,2021,0,0
29,27.095,50800.562,205.70522,23,09,2021,0,0
30,28.24,40425.582,203.67769,23,09,2021,0,0
31,30.09,27194.707,126.24517,23,09,2021,0,0
32,32.06,24713.824,156.87704,23,09,2021,0,0
33,34.325,18864.188,101.98017,23,09,2021,0,0
34,36.64,23390.854,131.62056,23,09,2021,0,0
35,38.16,23484.61,137.68861,23,09,2021,0,0
36,40.735,16687.64,82.88457,23,09,2021,0,0
37,43.575,17279.084,109.39261,23,09,2021,0,0
38,45.625,11568.166,99.37573,23,09,2021,0,0
39,48.675,17943.854,70.60837,23,09,2021,0,0
40,51.870000000000005,15859.454,88.373245,23,09,2021,0,0
41,54.19,16002.589,88.241135,23,09,2021,0,0
42,57.775000000000006,9944.806,58.352108,23,09,2021,0,0
43,61.47,14418.995,75.56991,23,09,2021,0,0
44,65.64,6238.256,49.528736,23,09,2021,0,0
45,70.10499999999999,12173.208,65.22959,23,09,2021,0,0
46,73.25,12102.965,69.26759,23,09,2021,0,0
47,78.1,7495.1685,53.402973,23,09,2021,0,0
